id,name,host_name,neighbourhood_group,neighbourhood,room_type,floor,price
26064779,Cool Private Room in Dreamy Bedstuy Apartment,Keithan,Brooklyn,Bedford-Stuyvesant,Private room,16,517.0655786
21499536,Sunny and cozy Upper West Side Apartment,Aniko,Manhattan,Upper West Side,Entire home/apt,16,521.6263662
9530079,Posh Upper West 2 BR w/ Doorman,Tara,Manhattan,Morningside Heights,Entire home/apt,1,267.0327033
34150631,conveniently located to highway !,Floriane,Brooklyn,Canarsie,Entire home/apt,1,188.3475848
27090376,Cozy Master bedroom/private bath.,Roland,Queens,Jamaica,Private room,5,76.72277298
30526468,"Elegant Ft. Greene One-Bedroom, 5 min from Subway",R.,Brooklyn,Fort Greene,Entire home/apt,1,200.7490694
27529564,Queen size bedroom,Nour,Manhattan,Harlem,Private room,16,246.979668
18612291,Private One Bedroom,Pedro,Manhattan,Morningside Heights,Private room,16,247.7095302
31864884,Elegant &Classical. 30 mins to midtown  Manhattan!,Jane,Queens,Woodhaven,Private room,5,79.12622577
33187408,Gorgeous bedroom w/ensuite bath-East Williamsburg,Melat,Brooklyn,Williamsburg,Private room,1,96.72663591
5231817,UES LRG 1BR SLEEPS 4~61ST~Gr8 value,Host,Manhattan,Upper East Side,Entire home/apt,16,529.59855
765315,Bed & Bathroom in Williamsburg Loft,Susan,Brooklyn,Williamsburg,Private room,1,277.6481999
13192944,"Private, cozy, Bedroom",Ling,Brooklyn,Dyker Heights,Private room,1,86.95160371
16480673,Charming 1 Bdr Apt in the Heart of West Village,Elodie,Manhattan,West Village,Entire home/apt,1,286.1849218
29850004,NOLITA apartment w doorman,Sibel,Manhattan,Nolita,Entire home/apt,1,286.9275512
28160047,Private Double Room in the heart of Williamsburg,Adham,Brooklyn,Williamsburg,Private room,1,101.3509933
166541,Spacious Quiet rm - 20mins to Midtown,Yvette,Manhattan,Washington Heights,Private room,16,510.0078107
9714870,Lovely Brooklyn Garden Apt,Joy & Jesse,Brooklyn,Bedford-Stuyvesant,Entire home/apt,1,199.6950661
25163519,Fabulous  brand new 1BR across park in Manhattan,Scott,Manhattan,East Harlem,Entire home/apt,1,267.3989153
28780515,2 bedrooms available• private garden • 2/5  train,Jenni & Eric,Brooklyn,East Flatbush,Private room,1,88.58907355
24356861,COZY & BEAUTIFUL 1bdrm in Upper NYC,Erin,Manhattan,Washington Heights,Entire home/apt,1,261.3750314
28012966,A cozy quiet 1-bedroom with a balcony in Astoria,Igor,Queens,Astoria,Entire home/apt,5,167.5985177
13083988,Private Bedroom/Bath in Luxury Greenpoint Condo,Katie,Brooklyn,Greenpoint,Private room,1,103.7926751
13729180,"Prime Village NOHO, renovated designed2BR~W/D unit",Host,Manhattan,East Village,Entire home/apt,16,537.1380119
21312330,Hillside Hotel,Hillside Hotel,Queens,Briarwood,Private room,5,78.10360961
11242469,"Very Sunny, Couple/Family-friendly",Yoon,Queens,Flushing,Entire home/apt,5,155.6613647
15979856,Large private bedroom+bathroom Central Park North,Jochen,Manhattan,Harlem,Private room,16,249.0235418
2577467,1 BR with private bath new building,Shay,Manhattan,Harlem,Private room,16,246.4531416
15756248,Glamorous upper west side Private room,Moustafa,Manhattan,Upper West Side,Private room,16,250.8184382
19965684,Lovely 1st floor studio,Isa,Queens,Astoria,Entire home/apt,5,168.2669799
9485606,Big 2BR with large living area,Dmitriy,Manhattan,Harlem,Entire home/apt,16,514.3680486
29515558,"A Comfortable Place, 15 min to JFK & 30 min to NYC",Dilenia,Queens,Woodhaven,Private room,5,86.27335906
2650690,Carroll Gardens entire apartment,Barbara,Brooklyn,Carroll Gardens,Private room,1,94.80170924
30503210,Huge sunny 2bed apt in Harlem. Skyline views!,Aura Xenia,Manhattan,East Harlem,Entire home/apt,1,264.1793481
23501343,Columbia University Area,Jacob,Manhattan,Washington Heights,Private room,1,126.906282
20654072,Quiet&Comfy Private Room near F/G train,Qingming,Brooklyn,Kensington,Private room,1,88.10641253
21851390,East village apartment,Thomas,Manhattan,East Village,Private room,1,148.9102985
9753018,1200 SQFT Open Loft Williamsburg,Ilya,Brooklyn,Williamsburg,Entire home/apt,1,204.6895834
3400645,Charming 1BR Private GARDEN Apt!,Michael,Brooklyn,Boerum Hill,Entire home/apt,1,202.0617219
25221034,Beautiful room!!! Wonderful view!!!,Kate,Manhattan,Kips Bay,Private room,16,265.2791331
10035920,Best of Brooklyn,Sasha,Brooklyn,Crown Heights,Entire home/apt,1,195.4118272
2136293,Studio Apartment Near Express Subway to Manhattan,Mike,Queens,Richmond Hill,Entire home/apt,20,508.6408197
23136074,So nice and close to everything.,Jose,Manhattan,Hell's Kitchen,Entire home/apt,1,285.4709931
22258326,Gorgeous spacious renovated 1Bed in Hellskitchen!,Dina,Manhattan,Theater District,Entire home/apt,1,285.3836873
22730899,Cozy bedroom in the heart of Greenpoint,Justyna,Brooklyn,Greenpoint,Private room,1,100.9619382
8869383,Lefferts Garden/ Prospect Park Gem,Stacy,Brooklyn,Prospect-Lefferts Gardens,Private room,16,246.2694198
35124747,Quiet & Cozy East Village Studio with Work Space!,Ezzy,Manhattan,Lower East Side,Entire home/apt,1,285.5587216
25830323,"Centrally located from LGA, Manhattan & more",Helen,Queens,Sunnyside,Private room,5,85.96700097
7858468,The Artist's Experience,Jeffrey,Manhattan,Hell's Kitchen,Private room,16,261.1470638
28913824,Luxury STUDIO w/FREE GYM by Prospect Park!,Anastasia,Brooklyn,Windsor Terrace,Entire home/apt,1,193.2529179
23576986,Spacious room near CU Mailman campus,Lujayn,Manhattan,Washington Heights,Private room,1,126.9309685
34997985,Comfort and Safe Stay IN Brooklyn 25mins to D/Town,Bunmi,Brooklyn,Borough Park,Private room,1,88.09564601
19964343,Brooklyn Apartment,Cathy,Brooklyn,East Flatbush,Entire home/apt,1,191.7084546
30885754,Fantastic Modern Co-Living Space 4L-3,Zach,Brooklyn,Fort Greene,Private room,16,524.6106222
7699542,Master bedroom in a 3BR apt in UES,Haïssam,Manhattan,Upper East Side,Private room,1,143.0371266
32901262,"Chabla Residence. The perfect stay, when away",Edwin,Queens,Jackson Heights,Entire home/apt,5,160.7617243
27554578,Williamsburg Loft Private Bedroom,Marissa,Brooklyn,Williamsburg,Private room,1,98.27710218
8719948,Private Bedroom in Nolita/Soho,Mei,Manhattan,Nolita,Private room,16,264.6477722
30112494,"Huge, super-clean and elegant!",Natalia,Manhattan,Harlem,Entire home/apt,1,263.403415
20799506,BunkBeds 5 min to NYC 900Mb Full Closet,Patricio,Queens,Astoria,Private room,5,84.98996874
29591011,"Cozy, cute room in Williamsburg w/ shared backyard",Raqueli,Brooklyn,Williamsburg,Private room,1,96.85840489
32379695,Brooklyn Small but cozy bedroom C close to Subways,Nubia,Brooklyn,Bushwick,Private room,1,89.60282406
35783942,Cozy one bedroom in the city!!,Cindy,Manhattan,East Village,Private room,1,147.0429662
33495663,luxury apartment near wall street,Ellen,Manhattan,Financial District,Entire home/apt,16,529.0904629
35540614,"Central Park Area Luxury Condo, BEST CITY VIEW",Trinity,Manhattan,Upper West Side,Entire home/apt,16,528.2401228
33994694,"Manhattan 2BR W/ Garden, Laundry,  Near Subway",Devin T.,Manhattan,Washington Heights,Entire home/apt,1,261.584788
11679675,Huge Brooklyn Studio,Katrina,Brooklyn,Bedford-Stuyvesant,Entire home/apt,1,197.1481219
12286191,Charming Exposed Brick Apartment in Manhattan,Savion,Manhattan,Washington Heights,Private room,1,127.3519185
6966985,Large Room in Central Apt,Shirly,Manhattan,Upper West Side,Private room,1,132.6395666
6560165,Large Upper West Side 1 bedroom,Adrianna,Manhattan,Upper West Side,Entire home/apt,1,275.9295005
29964510,"Private&comfortable bedroom.
Williamsburg Brooklyn",Daniela,Brooklyn,Williamsburg,Private room,1,95.55497675
18667956,Bushwick Chef's house,Heejun,Brooklyn,Bushwick,Private room,1,90.48220161
20761753,Large private bedroom near Manhattan.,Dinara,Queens,Sunnyside,Private room,5,85.47987664
25666271,private bedroom in the center of NYC action 21B4,John,Manhattan,Hell's Kitchen,Private room,16,264.4174423
34059931,1 BR Large Luxury Furnished Ap. Near Central Park,Izi,Manhattan,Upper West Side,Entire home/apt,1,273.5897584
19548503,Chic & Modern Townhouse Apartment,Georgia,Manhattan,Greenwich Village,Entire home/apt,1,288.0992127
6570517,Comfy Room Close the Subway ABCD&1!,L & A,Manhattan,Harlem,Private room,16,246.1413616
13183816,Charming Bushwick Brownstone.,Elicia,Brooklyn,Bushwick,Private room,1,194.9757134
20651451,"Perfect place for tourist, near subway, restaurant",Ayodeji,Manhattan,Harlem,Private room,1,128.8655973
5831012,Spacious bedroom in Oversized Apt.,Didi,Manhattan,Upper East Side,Private room,16,254.5263992
20753634,IN MINT CONDITION-STUDIOS EAST 44TH/UNITED NATIONS,Rated,Manhattan,Midtown,Entire home/apt,16,535.4240309
23053597,Private room with visit to queens # 6,Sonia,Queens,Glendale,Private room,5,88.88860217
16166989,"Cozy Bedroom in Loft Apartment, W'burg Brooklyn",Mac,Brooklyn,Williamsburg,Private room,1,99.73429944
8558627,Tulsi's Private Cozy Studio,Shivaul,Brooklyn,Cypress Hills,Private room,1,190.612557
34570816,Sonder | 116 John | Relaxed 1BR + Gym,Sonder (NYC),Manhattan,Financial District,Entire home/apt,16,532.110505
16193749,Large 2 bed cozy room in queens,Kevin,Queens,Elmhurst,Private room,5,81.38709459
470370,PRIVATE ROOM NEW YORK,Sue,Brooklyn,Crown Heights,Private room,1,194.8473685
22082514,Brooklyn private room&balcony,Luna Maria,Brooklyn,Bedford-Stuyvesant,Private room,1,94.40840815
8153005,Sunny 2 BR apartment in E Village,John,Manhattan,East Village,Entire home/apt,16,535.978218
36409903,Near the city,Marjorie,Queens,Cambria Heights,Private room,5,76.43317014
21564733,Private 2 Bdrm in Heart of BedStuy (HUGE BACKYARD),Sarah,Brooklyn,Bedford-Stuyvesant,Entire home/apt,1,269.5368086
12655465,Quiet Soho/Nolita Garden Alcove Studio,Deeva,Manhattan,Nolita,Entire home/apt,16,535.8847018
19307997,Super Lux 2BR in Downtown Manhattan,Derek,Manhattan,Battery Park City,Entire home/apt,16,529.7934581
10270377,Cozy Bedroom in Apartment Uptown,Shamroz,Manhattan,Harlem,Private room,16,248.5592472
30812846,"New, Lovely Studio in Long Island City",Jerry,Queens,Long Island City,Entire home/apt,5,174.4228353
21431963,Magical Space w/Incredible Cozy Energy,Matt,Manhattan,Upper West Side,Shared room,1,105.506009
35465579,Be happy in New York,Ines,Queens,Jackson Heights,Private room,5,82.18998419
26026530,Master bedroom in luxury apartment w. rooftop/gym,Laure-Ellyn,Brooklyn,Bushwick,Private room,1,92.36304286
30999358,Living room at prime location,Satish,Brooklyn,Sunset Park,Shared room,1,61.87858283
1918903,Private 2 BR APT: Free WIFI & JACUZZI,R,Brooklyn,Bedford-Stuyvesant,Entire home/apt,1,195.9953892
17604613,Living Room Space In NYC,Wendell,Manhattan,Harlem,Shared room,1,98.03505435
15715485,Beautiful Downtown Brooklyn Studio,Elle,Brooklyn,Park Slope,Entire home/apt,1,199.3359481
30231880,West Village/Greenwich Village Room With A View,Deedee,Manhattan,Greenwich Village,Private room,1,148.5832382
29900966,Landmark Brooklyn Brownstone 35 min from Midtown,Eric,Brooklyn,Crown Heights,Entire home/apt,1,195.4508324
6619984,Charming Home in Brooklyn Townhouse,Eva Maria,Brooklyn,Bedford-Stuyvesant,Entire home/apt,1,193.4790599
16472789,Cozy bedroom in Long Island city.,Aendel,Queens,Long Island City,Private room,5,87.96991095
35026962,Beautiful Studio in the heart of Midtown,Anna,Manhattan,Upper East Side,Entire home/apt,1,280.0399304
35756536,Beautiful apt with prime LES location,Caroline,Manhattan,Lower East Side,Entire home/apt,1,285.9139256
35916778,1 Bed Just off the J,Steve,Brooklyn,Bushwick,Private room,1,91.85636405
7631585,Spacious Well Kept Apartment 5 min to Midtown,Finley,Queens,Long Island City,Private room,5,98.16387686
22076961,Cozy apartment near Central Park,Klara,Manhattan,East Harlem,Entire home/apt,1,269.9287642
22336218,Greenpoint Sun Garden,Cassi,Brooklyn,Greenpoint,Private room,1,102.0624709
20202650,Furnished one bedroom beauty in midtown NYC,Stanley,Manhattan,Murray Hill,Entire home/apt,16,537.0386294
13489132,"Amazing flat, stunning views!!, perfect location",Antoine,Brooklyn,Williamsburg,Entire home/apt,1,208.1486183
1262053,Stylish Park Slope Townhouse,Thomas,Brooklyn,Sunset Park,Entire home/apt,16,515.8192585
19940173,Amazing Cozy Upper East Side Private Artistic Flat,Katie,Manhattan,Upper East Side,Entire home/apt,1,271.5605376
12932186,The Golden Hand in Harlem ☞ Bright + Modern 1BR,Matt,Manhattan,Harlem,Private room,16,246.6559702
36076758,"Sunny, Comfortable Room in Historic Heights!",Gloria,Manhattan,Washington Heights,Private room,1,126.1680574
34948476,Stylish and Modern basement near LaGuardia Airport,Jonathan,Queens,East Elmhurst,Entire home/apt,5,161.7564549
8210423,Chelsea Charm: shared apartment,Essam,Manhattan,Chelsea,Private room,16,264.8032448
16454703,"Spacious Brooklyn, New York Retreat",J,Brooklyn,Fort Hamilton,Entire home/apt,1,189.1500555
33488044,Two amazing bedrooms in the heart of East Village,Leonora,Manhattan,East Village,Private room,1,148.1836576
846871,"Cozy 1 BR near Central Park, AMNH, The MET & More",Dee,Manhattan,Upper West Side,Private room,16,254.2144018
14611399,Lovely studio,Iquane,Brooklyn,Bedford-Stuyvesant,Entire home/apt,1,195.9538667
7482767,Apartment share - Private Bedroom,Robert,Brooklyn,Carroll Gardens,Private room,1,93.90956945
10847901,"Huge, sunny private room - 1 block from train",Marissa,Brooklyn,Bensonhurst,Private room,16,242.2519226
22321252,Private bedroom in a doorman building in NYC,Ariel,Manhattan,Hell's Kitchen,Private room,1,143.7162776
4874519,Garden Spot in Bushwick,Bradley,Brooklyn,Bushwick,Private room,1,196.9842611
19637278,Cozy Upper West Side Apartment in New York City,Nicholas,Manhattan,Upper West Side,Entire home/apt,1,272.5310345
1950588,Newly Renovated One Bedroom,Brian,Manhattan,Little Italy,Entire home/apt,1,286.1849218
29489407,Bright Apt Super Stylish Best Location,Corporate Housing,Manhattan,Hell's Kitchen,Entire home/apt,16,532.2620018
22686751,**Summer in SugarHill Manhattan is VERY Sweet**,Abel,Manhattan,Harlem,Entire home/apt,16,512.2019143
28910899,"Private room in large, central Nolita penthouse!",Sarah,Manhattan,Nolita,Private room,16,264.6477722
4040926,1BR Apartment- Fantastic Location!,Lauren,Manhattan,East Village,Entire home/apt,1,288.0992127
25453535,Contemporary 1BR in Midtown East by Sonder,Sonder,Manhattan,Murray Hill,Entire home/apt,1,287.5044151
30033478,Invincible river view Central Park North,Co,Manhattan,Harlem,Private room,1,129.3394365
21769473,Designer's Own Soho Loft,Ethan,Manhattan,SoHo,Entire home/apt,16,535.7916509
24465831,New Cozy Quite Studio with Huge Secluded Yard,Allie,Manhattan,Upper East Side,Entire home/apt,1,272.1398724
34202304,曼哈顿 林肯中心 Manhattan Lincoln Center 5分钟到西59/66地铁站,柏润,Manhattan,Upper West Side,Entire home/apt,1,277.8650632
21390251,Clean 2BR Park Slope Apt w/ Private Outdoor Space,Derek,Brooklyn,Gowanus,Entire home/apt,1,268.4206947
17364659,Large Cozy 1 bedroom Apt in South Williamsburg,Cris,Brooklyn,Williamsburg,Entire home/apt,1,204.2342805
2870603,One Bedroom Apartment,Alwin,Queens,Jackson Heights,Entire home/apt,5,161.3362868
21965119,Seaux Blu Urban Boho Studio,Myah,Brooklyn,Bedford-Stuyvesant,Entire home/apt,1,196.5093629
7094110,Cozy apartment near Central Park!,Alex,Manhattan,East Harlem,Entire home/apt,16,517.228218
28913683,LOVE Best City Views: Luxury & Location 2BD/2BT,Monika,Manhattan,Midtown,Entire home/apt,16,535.6990617
4706957,Amazing location! Cozy apartment!,Sara,Manhattan,East Harlem,Shared room,16,246.979668
342995,Unique private room and bathroom in Brownstone,Laura,Manhattan,Harlem,Private room,16,246.5740781
16625310,Lovely BedStuy apartment w/ young professionals.,Vero,Brooklyn,Bedford-Stuyvesant,Private room,1,91.13710104
14730708,Breathtaking City Views 3 Bed Apt. in Lincoln Sq!,Henry,Manhattan,Upper West Side,Entire home/apt,21,525.2639323
11624421,Prvt Bedroom in Brooklyn Brownstone,Lisa,Brooklyn,Fort Greene,Private room,1,94.93667687
17349377,One Bedroom Apt in NYC on 1st Floor!,Christopher,Manhattan,Washington Heights,Entire home/apt,1,260.7598464
13696267,Pretty private room in Brooklyn by Prospect park,Mari,Brooklyn,Prospect-Lefferts Gardens,Private room,1,89.72761192
4774041,3 Bedroom apartment & Yard next to Subway sleeps 6,Yinny,Brooklyn,Bay Ridge,Entire home/apt,1,191.2141427
34039320,Quiet and clean apartment in nyc,Soledad,Queens,Briarwood,Entire home/apt,5,156.8609061
28715201,Simple Spacious RM near Queens Center Mall & NYPD,Kazuya,Queens,Elmhurst,Private room,5,81.1257514
498052,Modern private room in condominium,Regina,Brooklyn,Williamsburg,Private room,16,528.1811883
31121555,Private Room With Private En-Suite Bathroom,Maria,Brooklyn,Bedford-Stuyvesant,Private room,1,93.50690142
842176,Cozy Room in Williamsburg Loft Apt,Pierre  & Amira,Brooklyn,Williamsburg,Private room,1,97.83115672
35830892,"Open floor plan, 1,000 Sq ft in Bed-Stuy",S,Brooklyn,Bedford-Stuyvesant,Private room,1,194.7209873
22047243,Luxury NYC Apartment on Central Park West,Daniel,Manhattan,Upper West Side,Entire home/apt,16,517.5379385
11553543,Cozy Room Astoria,,Queens,Ditmars Steinway,Private room,5,84.20026646
4007770,One Bedroom in Heart of Harlem,Derrick,Manhattan,Harlem,Entire home/apt,16,515.2943615
24065326,Bright 1 Bed w/Lrg Private Balcony in Williamsburg,Carla Isabel,Brooklyn,Williamsburg,Entire home/apt,1,208.7535082
24226286,Traditional Townhouse in Bushwick,Martin,Brooklyn,Bushwick,Entire home/apt,1,193.6024938
32544460,Sleek Private Bedroom in Ridgewood Woodbine 1R-2,Jocelyn,Queens,Ridgewood,Private room,5,83.20410311
33497642,"Walk distance to Central Park, 10min Time Square",Raquel,Manhattan,Upper East Side,Private room,16,254.1124553
30209908,"Centrally Located, Cozy One Bedroom",Shalev,Manhattan,Hell's Kitchen,Entire home/apt,16,529.9908231
7421930,Long Island City- Furnished Studio,Jess,Queens,Long Island City,Entire home/apt,20,525.9507455
23595013,Studio Apartment in Manhattan,Megan,Manhattan,Upper East Side,Entire home/apt,16,525.4082001
16230057,Comfortable Room in 3 Bedroom Apartment,Justin,Queens,Ridgewood,Private room,5,194.8655822
14591298,Master bedroom/private bathroom with Balcony,Adam,Brooklyn,Bedford-Stuyvesant,Private room,1,93.5999619
32314821,Huge room in Creative Colorful Modern apartment,Brooke,Brooklyn,Bedford-Stuyvesant,Private room,1,94.20548113
10409905,Beautiful One Bedroom  East Harlem Apt,Omar,Manhattan,East Harlem,Entire home/apt,1,268.9500157
4574224,GREAT SPACIOUS PRIVATE ROOM,Mathew,Manhattan,Harlem,Private room,16,245.6539224
12322066,Room with Private Bathroom,Graham,Brooklyn,Bedford-Stuyvesant,Private room,1,92.48475343
6300809,Lovely 1-bed w Terrace by Cen Park!,Alexandra,Manhattan,Upper West Side,Entire home/apt,1,277.9197974
14481668,Bright & Clean Bedroom Nice Area Close to Subway,Yinny,Brooklyn,Fort Hamilton,Private room,1,85.76622175
35056385,Cozy Brooklyn getaway,Dina,Brooklyn,Flatbush,Private room,1,88.2261775
